SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,xPos,yPos,zPos,xRot,yRot,zRot
0,7_2,11_36_51,14.91203,1,0,0,2,10.05897,InstructionPhase,-0.03000915,2.566574,0.2306457,11.14708,3.813493,356.6604,
0,7_2,11_36_51,14.92506,1,0,0,2,10.07199,InstructionPhase,-0.03000438,2.566526,0.2306525,11.17162,3.81887,356.6516,
0,7_2,11_36_51,14.93901,1,0,0,2,10.08595,InstructionPhase,-0.02994215,2.566496,0.2307273,11.19995,3.794953,356.6367,
0,7_2,11_36_51,14.95481,1,0,0,2,10.10175,InstructionPhase,-0.0299021,2.566506,0.230724,11.23495,3.789661,356.6376,
0,7_2,11_36_51,14.96728,1,0,0,2,10.11422,InstructionPhase,-0.02985561,2.566438,0.2307594,11.27676,3.761351,356.6328,
0,7_2,11_36_51,14.98068,1,0,0,2,10.12762,InstructionPhase,-0.02985823,2.566403,0.2307369,11.30325,3.765388,356.6231,
0,7_2,11_36_51,14.99364,1,0,0,2,10.14058,InstructionPhase,-0.02999544,2.566312,0.2306882,11.31094,3.752085,356.6188,
0,7_2,11_36_51,15.00689,1,0,0,2,10.15382,InstructionPhase,-0.02999747,2.566306,0.2306371,11.31194,3.743484,356.6056,
0,7_2,11_36_51,15.02008,1,0,0,2,10.16702,InstructionPhase,-0.02999175,2.566307,0.2306318,11.3074,3.749157,356.6,
0,7_2,11_36_51,15.03715,1,0,0,2,10.18409,InstructionPhase,-0.02995813,2.566344,0.2305259,11.30697,3.753607,356.597,
0,7_2,11_36_51,15.05105,1,0,0,2,10.19799,InstructionPhase,-0.03000045,2.566311,0.2305321,11.30877,3.761731,356.5816,
0,7_2,11_36_51,15.06506,1,0,0,2,10.212,InstructionPhase,-0.029984,2.566296,0.2305084,11.30469,3.770116,356.58,
0,7_2,11_36_51,15.07923,1,0,0,2,10.22617,InstructionPhase,-0.02993858,2.56626,0.2305025,11.31151,3.779353,356.5794,
0,7_2,11_36_51,15.09186,1,0,0,2,10.23879,InstructionPhase,-0.0298239,2.566239,0.2304981,11.31128,3.779387,356.5784,
0,7_2,11_36_51,15.11745,1,0,0,2,10.26439,InstructionPhase,-0.02970874,2.566338,0.2305773,11.33846,3.762762,356.5446,
0,7_2,11_36_51,15.13014,1,0,0,2,10.27707,InstructionPhase,-0.0297817,2.566299,0.2306461,11.33696,3.772203,356.5404,
0,7_2,11_36_51,15.14283,1,0,0,2,10.28977,InstructionPhase,-0.0297699,2.566299,0.2306615,11.33671,3.776527,356.5464,
0,7_2,11_36_51,15.1566,1,0,0,2,10.30354,InstructionPhase,-0.02978635,2.56625,0.230625,11.34527,3.771265,356.5454,
0,7_2,11_36_51,15.16877,1,0,0,2,10.3157,InstructionPhase,-0.02967262,2.566257,0.2307056,11.33862,3.784844,356.5552,
0,7_2,11_36_51,15.18322,1,0,0,2,10.33016,InstructionPhase,-0.02966678,2.566252,0.2307318,11.33542,3.803515,356.538,
0,7_2,11_36_51,15.1967,1,0,0,2,10.34363,InstructionPhase,-0.02964163,2.566267,0.2308102,11.33959,3.805707,356.5296,
0,7_2,11_36_51,15.20889,1,0,0,2,10.35583,InstructionPhase,-0.02964616,2.566255,0.2308152,11.33775,3.816531,356.5296,
0,7_2,11_36_51,15.2233,1,0,0,2,10.37024,InstructionPhase,-0.02959371,2.566238,0.2308697,11.34391,3.828777,356.5197,
0,7_2,11_36_51,15.23615,1,0,0,2,10.38309,InstructionPhase,-0.02965283,2.566266,0.2308664,11.34449,3.829331,356.5311,
0,7_2,11_36_51,15.25038,1,0,0,2,10.39731,InstructionPhase,-0.02960992,2.56626,0.2308658,11.36449,3.839137,356.5388,
0,7_2,11_36_51,15.26335,1,0,0,2,10.41028,InstructionPhase,-0.02958941,2.566226,0.2308903,11.36874,3.824176,356.5364,
0,7_2,11_36_51,15.27767,1,0,0,2,10.42461,InstructionPhase,-0.02955282,2.566166,0.2309641,11.3849,3.825368,356.5257,
0,7_2,11_36_51,15.29168,1,0,0,2,10.43862,InstructionPhase,-0.02957857,2.566103,0.2309527,11.39489,3.803411,356.5203,
0,7_2,11_36_51,15.30709,1,0,0,2,10.45403,InstructionPhase,-0.02959549,2.566104,0.2309936,11.40112,3.791249,356.5011,
0,7_2,11_36_51,15.32128,1,0,0,2,10.46821,InstructionPhase,-0.02958775,2.566112,0.2310233,11.40569,3.775447,356.4941,
0,7_2,11_36_51,15.33727,1,0,0,2,10.48421,InstructionPhase,-0.02958107,2.566076,0.2311016,11.39498,3.75986,356.4951,
0,7_2,11_36_51,15.35,1,0,0,2,10.49694,InstructionPhase,-0.02947521,2.5661,0.2311121,11.39797,3.739513,356.4941,
0,7_2,11_36_51,15.36461,1,0,0,2,10.51155,InstructionPhase,-0.02947247,2.566171,0.2310933,11.38303,3.724444,356.4957,
0,7_2,11_36_51,15.37756,1,0,0,2,10.52449,InstructionPhase,-0.02945209,2.5662,0.2311792,11.37405,3.700161,356.4798,
0,7_2,11_36_51,15.39026,1,0,0,2,10.5372,InstructionPhase,-0.02946913,2.566231,0.2312441,11.37226,3.681601,356.4607,
0,7_2,11_36_51,15.40321,1,0,0,2,10.55014,InstructionPhase,-0.02946389,2.566246,0.2312719,11.37851,3.678064,356.4392,
0,7_2,11_36_51,15.41808,1,0,0,2,10.56502,InstructionPhase,-0.02946448,2.566225,0.2313786,11.38766,3.675817,356.4405,
0,7_2,11_36_51,15.43228,1,0,0,2,10.57922,InstructionPhase,-0.02941525,2.566225,0.2314043,11.39157,3.687094,356.452,
0,7_2,11_36_51,15.445,1,0,0,2,10.59194,InstructionPhase,-0.029369,2.566218,0.2314991,11.38313,3.696855,356.4567,
0,7_2,11_36_51,15.45891,1,0,0,2,10.60584,InstructionPhase,-0.02940083,2.566315,0.2315,11.39184,3.700375,356.451,
0,7_2,11_36_51,15.4753,1,0,0,2,10.62224,InstructionPhase,-0.02965486,2.566133,0.2312635,11.38351,3.706584,356.4614,
0,7_2,11_36_51,15.49124,2,0,0,0,10.63817,InstructionPhase,-0.02962446,2.566109,0.2313557,11.38991,3.712043,356.4641,
0,7_2,11_36_51,15.50674,2,0,0,0,0.01550007,CS+,-0.02959323,2.566113,0.2314124,11.40397,3.714285,356.4611,
0,7_2,11_36_51,15.51934,2,0,0,0,0.02810192,CS+,-0.02958405,2.566115,0.2314287,11.4287,3.716772,356.4594,
0,7_2,11_36_51,15.53151,2,0,0,0,0.04027462,CS+,-0.02951634,2.566089,0.2314428,11.4278,3.721809,356.4477,
0,7_2,11_36_51,15.54498,2,0,0,0,0.05373859,CS+,-0.02950025,2.566071,0.2314613,11.43408,3.725112,356.4381,
0,7_2,11_36_51,15.55839,2,0,0,0,0.06714916,CS+,-0.02951539,2.566025,0.231504,11.44376,3.741732,356.4218,
0,7_2,11_36_51,15.57022,2,0,0,0,0.07897854,CS+,-0.02950239,2.566023,0.2315205,11.43405,3.74328,356.4207,
0,7_2,11_36_51,15.58462,2,0,0,0,0.09338284,CS+,-0.02948678,2.566001,0.231534,11.42858,3.734239,356.4167,
0,7_2,11_36_51,15.59728,2,0,0,0,0.1060457,CS+,-0.02950406,2.565944,0.2314671,11.43619,3.733425,356.4157,
0,7_2,11_36_51,15.61652,2,0,0,0,0.125288,CS+,-0.02947557,2.565979,0.231518,11.45342,3.726267,356.4113,
0,7_2,11_36_51,15.63281,2,0,0,0,0.1415758,CS+,-0.02950335,2.56597,0.2314745,11.46211,3.715601,356.406,
0,7_2,11_36_51,15.64549,2,0,0,0,0.1542521,CS+,-0.02957416,2.565966,0.2314521,11.45893,3.715359,356.3948,
0,7_2,11_36_51,15.65731,2,0,0,0,0.1660776,CS+,-0.02958834,2.565986,0.2314601,11.44009,3.711016,356.3936,
0,7_2,11_36_51,15.66916,2,0,0,0,0.1779203,CS+,-0.02961814,2.565988,0.2314036,11.42165,3.698822,356.3943,
0,7_2,11_36_52,15.6842,2,0,0,0,0.1929655,CS+,-0.0296185,2.566022,0.2314019,11.3913,3.679374,356.4066,
0,7_2,11_36_52,15.69694,2,0,0,0,0.2057037,CS+,-0.02964461,2.566074,0.2313999,11.36872,3.670303,356.405,
0,7_2,11_36_52,15.70973,2,0,0,0,0.2184925,CS+,-0.02969003,2.566163,0.2314587,11.34408,3.654187,356.4191,
0,7_2,11_36_52,15.72174,2,0,0,0,0.2305012,CS+,-0.02976418,2.566245,0.2314892,11.30425,3.602149,356.441,
0,7_2,11_36_52,15.73364,2,0,0,0,0.2424059,CS+,-0.02991152,2.566335,0.2314492,11.286,3.569873,356.4478,
0,7_2,11_36_52,15.74568,2,0,0,0,0.2544441,CS+,-0.0299964,2.566366,0.2313931,11.24617,3.517158,356.4437,
0,7_2,11_36_52,15.76005,2,0,0,0,0.2688141,CS+,-0.03008032,2.566444,0.2314132,11.22714,3.464148,356.4317,
0,7_2,11_36_52,15.77253,2,0,0,0,0.2812939,CS+,-0.03011227,2.566571,0.2315232,11.20238,3.411539,356.4198,
0,7_2,11_36_52,15.78489,2,0,0,0,0.2936535,CS+,-0.03030598,2.566577,0.2315679,11.17163,3.359336,356.4213,
0,7_2,11_36_52,15.79792,2,0,0,0,0.3066845,CS+,-0.03040862,2.566667,0.2316252,11.13195,3.299125,356.4048,
0,7_2,11_36_52,15.81046,2,0,0,0,0.3192244,CS+,-0.03064144,2.566891,0.2317921,11.05079,3.185202,356.4042,
0,7_2,11_36_52,15.82361,2,0,0,0,0.3323736,CS+,-0.03078926,2.566963,0.2318251,10.99533,3.137772,356.417,
0,7_2,11_36_52,15.8356,2,0,0,0,0.3443642,CS+,-0.03092086,2.567091,0.2318757,10.9428,3.073443,356.4334,
0,7_2,11_36_52,15.84727,2,0,0,0,0.3560314,CS+,-0.03103137,2.567226,0.2319005,10.907,3.00556,356.4397,
0,7_2,11_36_52,15.85983,2,0,0,0,0.3685961,CS+,-0.03117013,2.567328,0.2319591,10.88084,2.918985,356.4509,
0,7_2,11_36_52,15.87235,2,0,0,0,0.3811121,CS+,-0.03127384,2.567478,0.2320404,10.84013,2.845876,356.4871,
0,7_2,11_36_52,15.88711,2,0,0,0,0.3958769,CS+,-0.03142262,2.567522,0.2321032,10.81045,2.74671,356.5456,
0,7_2,11_36_52,15.8995,2,0,0,0,0.4082584,CS+,-0.03168976,2.567663,0.2321784,10.74239,2.576269,356.6319,
0,7_2,11_36_52,15.91132,2,0,0,0,0.420083,CS+,-0.0318377,2.567764,0.2322001,10.71853,2.488457,356.6696,
0,7_2,11_36_52,15.92403,2,0,0,0,0.4327965,CS+,-0.03196192,2.567913,0.2322795,10.70389,2.407228,356.679,
0,7_2,11_36_52,15.93619,2,0,0,0,0.4449577,CS+,-0.03207493,2.567969,0.2322512,10.67371,2.322108,356.6711,
0,7_2,11_36_52,15.94921,2,0,0,0,0.4579782,CS+,-0.03226197,2.567965,0.2323533,10.63149,2.246734,356.6811,
0,7_2,11_36_52,15.96143,2,0,0,0,0.4701929,CS+,-0.03233743,2.568033,0.2324104,10.59348,2.17052,356.7073,
0,7_2,11_36_52,15.97449,2,0,0,0,0.4832525,CS+,-0.03235555,2.568106,0.232404,10.54767,2.100418,356.7283,
0,7_2,11_36_52,15.9876,2,0,0,0,0.4963655,CS+,-0.03237545,2.568233,0.2324901,10.49617,2.04256,356.7325,
0,7_2,11_36_52,15.9993,2,0,0,0,0.5080681,CS+,-0.032511,2.568346,0.2326066,10.40051,1.911378,356.7506,
0,7_2,11_36_52,16.01298,2,0,0,0,0.5217428,CS+,-0.03253925,2.568401,0.2326756,10.36403,1.844914,356.7543,
0,7_2,11_36_52,16.02552,2,0,0,0,0.5342817,CS+,-0.03252375,2.568408,0.2326913,10.32145,1.789533,356.7669,
0,7_2,11_36_52,16.03743,2,0,0,0,0.5461893,CS+,-0.03251696,2.568428,0.2327704,10.2703,1.728459,356.7755,
0,7_2,11_36_52,16.04907,2,0,0,0,0.5578375,CS+,-0.03253508,2.568409,0.2328477,10.22983,1.683804,356.7842,
0,7_2,11_36_52,16.06344,2,0,0,0,0.5722036,CS+,-0.03252602,2.568439,0.2328697,10.1877,1.64231,356.7879,
0,7_2,11_36_52,16.07695,2,0,0,0,0.5857096,CS+,-0.03251028,2.568519,0.2330812,10.08322,1.554249,356.7968,
0,7_2,11_36_52,16.08967,2,0,0,0,0.5984354,CS+,-0.03244603,2.568602,0.2332498,10.0147,1.502307,356.7889,
0,7_2,11_36_52,16.10343,2,0,0,0,0.6121912,CS+,-0.03238416,2.568712,0.2333903,9.965805,1.463731,356.781,
0,7_2,11_36_52,16.12532,2,0,0,0,0.6340857,CS+,-0.0322063,2.568989,0.2336717,9.824215,1.393067,356.7672,
0,7_2,11_36_52,16.14218,2,0,0,0,0.6509447,CS+,-0.0321492,2.569129,0.233838,9.725687,1.365374,356.7535,
0,7_2,11_36_52,16.15449,2,0,0,0,0.663249,CS+,-0.03206432,2.569386,0.2341413,9.568569,1.305887,356.7336,
0,7_2,11_36_52,16.16742,2,0,0,0,0.6761808,CS+,-0.03206503,2.569495,0.2342943,9.465025,1.284199,356.7183,
0,7_2,11_36_52,16.17986,2,0,0,0,0.6886206,CS+,-0.03204358,2.56962,0.2344372,9.38039,1.249981,356.7023,
0,7_2,11_36_52,16.19328,2,0,0,0,0.7020407,CS+,-0.03210521,2.5697,0.2345737,9.271724,1.224148,356.6677,
0,7_2,11_36_52,16.20539,2,0,0,0,0.7141504,CS+,-0.03218055,2.569814,0.2346996,9.1486,1.186392,356.6711,
0,7_2,11_36_52,16.21728,2,0,0,0,0.7260389,CS+,-0.03220391,2.569944,0.2348579,9.052339,1.171526,356.6675,
0,7_2,11_36_52,16.23045,2,0,0,0,0.7392149,CS+,-0.03226101,2.57005,0.2349756,8.957533,1.134488,356.6711,
0,7_2,11_36_52,16.24252,2,0,0,0,0.7512808,CS+,-0.03224087,2.57016,0.2350978,8.872819,1.112766,356.683,
0,7_2,11_36_52,16.25427,2,0,0,0,0.7630339,CS+,-0.03225231,2.570298,0.2352673,8.776302,1.083534,356.7041,
0,7_2,11_36_52,16.26866,2,0,0,0,0.777421,CS+,-0.03228509,2.570577,0.2355894,8.570137,1.009449,356.7276,
0,7_2,11_36_52,16.2808,2,0,0,0,0.7895651,CS+,-0.03230155,2.570722,0.2357479,8.439925,0.968051,356.7294,
0,7_2,11_36_52,16.29348,2,0,0,0,0.8022394,CS+,-0.03230047,2.57096,0.2358918,8.320589,0.926688,356.7333,
0,7_2,11_36_52,16.30645,2,0,0,0,0.8152113,CS+,-0.03230083,2.571155,0.2360226,8.199162,0.9011233,356.7331,
0,7_2,11_36_52,16.31838,2,0,0,0,0.8271437,CS+,-0.03230035,2.571358,0.2361889,8.077777,0.863822,356.751,
0,7_2,11_36_52,16.33015,2,0,0,0,0.8389139,CS+,-0.03231788,2.571607,0.236347,7.951496,0.8262599,356.7604,
0,7_2,11_36_52,16.34236,2,0,0,0,0.8511229,CS+,-0.03228223,2.571787,0.2365069,7.813112,0.7938375,356.7897,
0,7_2,11_36_52,16.3542,2,0,0,0,0.8629656,CS+,-0.03225195,2.572002,0.2366891,7.68014,0.7621985,356.8333,
0,7_2,11_36_52,16.36619,2,0,0,0,0.8749514,CS+,-0.03224933,2.572324,0.2369827,7.417161,0.6919669,356.8961,
0,7_2,11_36_52,16.38057,2,0,0,0,0.889329,CS+,-0.03224385,2.572535,0.2371421,7.30367,0.6493327,356.9242,
0,7_2,11_36_52,16.39238,2,0,0,0,0.901145,CS+,-0.0321703,2.572784,0.2373554,7.164822,0.6058203,356.9712,
0,7_2,11_36_52,16.40435,2,0,0,0,0.9131098,CS+,-0.03224206,2.573022,0.2374887,7.03191,0.5456551,357.0256,
0,7_2,11_36_52,16.41665,2,0,0,0,0.9254122,CS+,-0.03223467,2.573257,0.2376678,6.908329,0.4817229,357.0597,
0,7_2,11_36_52,16.42938,2,0,0,0,0.9381418,CS+,-0.03215289,2.573543,0.237864,6.77527,0.425011,357.0921,
0,7_2,11_36_52,16.44131,2,0,0,0,0.9500704,CS+,-0.03211272,2.573778,0.2380679,6.648162,0.3740893,357.0784,
0,7_2,11_36_52,16.45335,2,0,0,0,0.9621115,CS+,-0.03215504,2.574017,0.2382648,6.524251,0.3487311,357.0551,
0,7_2,11_36_52,16.46515,2,0,0,0,0.9739122,CS+,-0.03217316,2.574228,0.238495,6.4077,0.3325254,357.0299,
0,7_2,11_36_52,16.47719,2,0,0,0,0.9859495,CS+,-0.03216124,2.574577,0.2389306,6.175932,0.2825447,357.0373,
0,7_2,11_36_52,16.49014,2,0,0,0,0.998908,CS+,-0.0321033,2.574621,0.2391591,6.057225,0.2549332,357.1085,
0,7_2,11_36_52,16.50477,2,0,0,0,1.013535,CS+,-0.03197026,2.574665,0.23947,5.93981,0.2176455,357.2758,
0,7_2,11_36_52,16.51735,2,0,0,0,1.026118,CS+,-0.03183579,2.574666,0.2397782,5.825866,0.136562,357.4237,
0,7_2,11_36_52,16.5292,2,0,0,0,1.037963,CS+,-0.03166342,2.574648,0.2401812,5.721533,0.06945885,357.5168,
0,7_2,11_36_52,16.5415,2,0,0,0,1.050267,CS+,-0.03155124,2.574617,0.2405369,5.64423,0.001462843,357.5065,
0,7_2,11_36_52,16.55312,2,0,0,0,1.061879,CS+,-0.03140771,2.574539,0.2408431,5.588914,359.945,357.4774,
0,7_2,11_36_52,16.56514,2,0,0,0,1.073899,CS+,-0.03129256,2.574467,0.2411919,5.555446,359.9262,357.431,
0,7_2,11_36_52,16.57742,2,0,0,0,1.086179,CS+,-0.03101408,2.574329,0.2418453,5.499527,359.8703,357.3777,
0,7_2,11_36_52,16.58921,2,0,0,0,1.097978,CS+,-0.03088272,2.574119,0.2421811,5.515853,359.8726,357.3522,
0,7_2,11_36_52,16.60229,2,0,0,0,1.111049,CS+,-0.03073442,2.573904,0.2425301,5.541945,359.8757,357.3231,
0,7_2,11_36_52,16.61665,2,0,0,0,1.125417,CS+,-0.0306052,2.573663,0.2429323,5.570723,359.8883,357.2746,
0,7_2,11_36_52,16.63022,2,0,0,0,1.138986,CS+,-0.03047991,2.573359,0.2432396,5.596067,359.8942,357.2226,
0,7_2,11_36_52,16.64234,2,0,0,0,1.151107,CS+,-0.03036118,2.573098,0.2436301,5.633811,359.8998,357.179,
0,7_2,11_36_52,16.65431,2,0,0,0,1.163077,CS+,-0.0301075,2.572569,0.2444869,5.707344,359.9135,357.1023,
0,7_2,11_36_52,16.66624,2,0,0,0,1.175,CS+,-0.03009605,2.572156,0.2448254,5.769944,359.9541,357.0993,
0,7_2,11_36_52,16.67828,2,0,0,0,1.187043,CS+,-0.03000796,2.571748,0.2452333,5.842345,359.9836,357.1098,
0,7_2,11_36_53,16.69021,2,0,0,0,1.198977,CS+,-0.0298208,2.571362,0.2456355,5.91362,0.03746744,357.1263,
0,7_2,11_36_53,16.70214,2,0,0,0,1.210906,CS+,-0.02969468,2.570951,0.2460088,6.000052,0.08357956,357.1538,
0,7_2,11_36_53,16.71557,2,0,0,0,1.22433,CS+,-0.02964246,2.570508,0.246389,6.083069,0.1365738,357.2085,
0,7_2,11_36_53,16.72824,2,0,0,0,1.237002,CS+,-0.02955079,2.569972,0.2467201,6.163278,0.175971,357.2506,
0,7_2,11_36_53,16.74756,2,0,0,0,1.256324,CS+,-0.02935827,2.569107,0.2475487,6.284379,0.2471378,357.327,
0,7_2,11_36_53,16.76384,2,0,0,0,1.272603,CS+,-0.02931559,2.568698,0.2479404,6.319407,0.2698898,357.3606,
0,7_2,11_36_53,16.77737,2,0,0,0,1.286136,CS+,-0.02918124,2.567959,0.2487381,6.404223,0.3141141,357.3821,
0,7_2,11_36_53,16.78939,2,0,0,0,1.298158,CS+,-0.02911174,2.567519,0.2490302,6.433544,0.3111229,357.334,
0,7_2,11_36_53,16.80226,2,0,0,0,1.311021,CS+,-0.02905214,2.567179,0.24935,6.487167,0.3240016,357.2719,
0,7_2,11_36_53,16.81433,2,0,0,0,1.323098,CS+,-0.02897918,2.566851,0.2497311,6.531711,0.3333483,357.2229,
0,7_2,11_36_53,16.82719,2,0,0,0,1.33595,CS+,-0.02888381,2.566596,0.2500017,6.581119,0.3382572,357.1633,
0,7_2,11_36_53,16.83954,2,0,0,0,1.348302,CS+,-0.02885056,2.566325,0.2502539,6.629185,0.3523822,357.1133,
0,7_2,11_36_53,16.85118,2,0,0,0,1.359944,CS+,-0.0286845,2.566059,0.2505571,6.658228,0.3588473,357.0634,
0,7_2,11_36_53,16.86354,2,0,0,0,1.372308,CS+,-0.0286566,2.565833,0.2507955,6.684528,0.3694459,357.0231,
0,7_2,11_36_53,16.87724,2,0,0,0,1.386001,CS+,-0.02858043,2.565382,0.2513303,6.728054,0.3800874,356.9568,
0,7_2,11_36_53,16.88918,2,0,0,0,1.397948,CS+,-0.02854562,2.565209,0.2515072,6.731411,0.379311,356.9289,
0,7_2,11_36_53,16.90172,2,0,0,0,1.410481,CS+,-0.02851641,2.565046,0.2517052,6.734731,0.3807807,356.9001,
0,7_2,11_36_53,16.91427,2,0,0,0,1.423032,CS+,-0.02847362,2.564881,0.2518905,6.735876,0.380076,356.895,
0,7_2,11_36_53,16.92739,2,0,0,0,1.436156,CS+,-0.02847016,2.564752,0.2520317,6.720238,0.371105,356.8947,
0,7_2,11_36_53,16.9395,2,0,0,0,1.448268,CS+,-0.02846193,2.564601,0.2521827,6.709894,0.3729354,356.8927,
0,7_2,11_36_53,16.95135,2,0,0,0,1.460113,CS+,-0.02847195,2.564464,0.2523209,6.691595,0.3730671,356.8859,
0,7_2,11_36_53,16.96429,2,0,0,0,1.473054,CS+,-0.0284369,2.564331,0.2524688,6.681605,0.3662507,356.8889,
0,7_2,11_36_53,16.97737,2,0,0,0,1.486133,CS+,-0.02839732,2.564073,0.2527655,6.677003,0.3598287,356.8852,
0,7_2,11_36_53,16.99149,2,0,0,0,1.500253,CS+,-0.02836382,2.563968,0.2528992,6.675575,0.3670917,356.8908,
0,7_2,11_36_53,17.00313,2,0,0,0,1.511893,CS+,-0.0283041,2.563849,0.2530121,6.682528,0.3749078,356.8857,
0,7_2,11_36_53,17.01694,2,0,0,0,1.525699,CS+,-0.02826607,2.563774,0.2531149,6.686952,0.3855952,356.8767,
0,7_2,11_36_53,17.02946,2,0,0,0,1.538224,CS+,-0.02820885,2.563654,0.2532016,6.707033,0.4006778,356.8656,
0,7_2,11_36_53,17.04117,2,0,0,0,1.549935,CS+,-0.02813923,2.563539,0.2532868,6.726621,0.4137667,356.8468,
0,7_2,11_36_53,17.05329,2,0,0,0,1.562057,CS+,-0.02810669,2.563425,0.2533449,6.763124,0.4361656,356.8214,
0,7_2,11_36_53,17.06519,2,0,0,0,1.573955,CS+,-0.02798069,2.563114,0.253489,6.84057,0.4730635,356.8002,
0,7_2,11_36_53,17.07824,2,0,0,0,1.587005,CS+,-0.02792335,2.562969,0.2534568,6.912496,0.5026375,356.7983,
0,7_2,11_36_53,17.09031,2,0,0,0,1.599076,CS+,-0.02779472,2.562878,0.2534322,6.954356,0.5065787,356.7954,
0,7_2,11_36_53,17.10444,2,0,0,0,1.613208,CS+,-0.0277065,2.562813,0.2534152,6.999905,0.5168011,356.7985,
0,7_2,11_36_53,17.12452,2,0,0,0,1.633283,CS+,-0.02758241,2.562682,0.2533526,7.021952,0.5346077,356.8122,
0,7_2,11_36_53,17.13627,2,0,0,0,1.645036,CS+,-0.02753603,2.562653,0.253352,7.03203,0.5283357,356.8019,
0,7_2,11_36_53,17.14927,2,0,0,0,1.658036,CS+,-0.02741802,2.562671,0.253365,7.040963,0.5064586,356.7867,
0,7_2,11_36_53,17.16243,2,0,0,0,1.671193,CS+,-0.02742887,2.562666,0.2533777,7.04852,0.5056474,356.7932,
0,7_2,11_36_53,17.17424,2,0,0,0,1.683003,CS+,-0.02743053,2.562604,0.2533636,7.054163,0.4922402,356.7841,
0,7_2,11_36_53,17.18734,2,0,0,0,1.696099,CS+,-0.02744198,2.562495,0.2533354,7.068244,0.4716921,356.7622,
0,7_2,11_36_53,17.19956,2,0,0,0,1.708327,CS+,-0.02743948,2.562462,0.2533067,7.074782,0.4442101,356.7244,
0,7_2,11_36_53,17.21145,2,0,0,0,1.72021,CS+,-0.02740169,2.562377,0.2532772,7.072323,0.4162672,356.7151,
0,7_2,11_36_53,17.22565,2,0,0,0,1.734418,CS+,-0.0273962,2.562339,0.2532787,7.076115,0.3891604,356.6807,
0,7_2,11_36_53,17.23866,2,0,0,0,1.747426,CS+,-0.02742898,2.562299,0.2532855,7.066516,0.3511329,356.6685,
0,7_2,11_36_53,17.25041,2,0,0,0,1.759177,CS+,-0.02746403,2.562277,0.2533952,7.060763,0.310381,356.6537,
0,7_2,11_36_53,17.26379,2,0,0,0,1.772553,CS+,-0.0275681,2.562243,0.2533973,7.063724,0.2720864,356.6405,
0,7_2,11_36_53,17.27671,2,0,0,0,1.78547,CS+,-0.02765989,2.562215,0.2534508,7.071275,0.1979954,356.6009,
0,7_2,11_36_53,17.28951,2,0,0,0,1.798274,CS+,-0.02771866,2.562213,0.2534248,7.07266,0.1533722,356.588,
0,7_2,11_36_53,17.30135,2,0,0,0,1.810111,CS+,-0.02775717,2.562234,0.2534214,7.099808,0.1110298,356.5826,
0,7_2,11_36_53,17.31358,2,0,0,0,1.822343,CS+,-0.02785158,2.562206,0.2533827,7.127796,0.07502115,356.5887,
0,7_2,11_36_53,17.32536,2,0,0,0,1.834119,CS+,-0.02788126,2.562174,0.2533424,7.152971,0.04906559,356.5977,
0,7_2,11_36_53,17.3395,2,0,0,0,1.848262,CS+,-0.02790487,2.562186,0.2532932,7.175876,-0.004525132,356.5916,
0,7_2,11_36_53,17.35177,2,0,0,0,1.860536,CS+,-0.02789795,2.562213,0.2532579,7.178377,359.9606,356.5865,
0,7_2,11_36_53,17.36446,2,0,0,0,1.873219,CS+,-0.02797878,2.562192,0.2532028,7.187784,359.9217,356.577,
0,7_2,11_36_53,17.37641,2,0,0,0,1.885177,CS+,-0.02802205,2.562217,0.2530906,7.194454,359.8517,356.5624,
0,7_2,11_36_53,17.3882,2,0,0,0,1.896958,CS+,-0.02796829,2.56224,0.2530929,7.17986,359.8112,356.5406,
0,7_2,11_36_53,17.40036,2,0,0,0,1.90912,CS+,-0.02800512,2.56229,0.2530859,7.152935,359.8166,356.5264,
0,7_2,11_36_53,17.41232,2,0,0,0,1.921081,CS+,-0.0279398,2.562357,0.2530763,7.133473,359.8006,356.5068,
0,7_2,11_36_53,17.42435,2,0,0,0,1.93311,CS+,-0.02791488,2.562458,0.2530627,7.11431,359.8065,356.4955,
0,7_2,11_36_53,17.43745,2,0,0,0,1.946216,CS+,-0.02784395,2.562469,0.2530062,7.103156,359.8103,356.4996,
0,7_2,11_36_53,17.4515,2,0,0,0,1.960267,CS+,-0.02777743,2.562422,0.2529081,7.117226,359.8164,356.4883,
0,7_2,11_36_53,17.46342,2,0,0,0,1.972184,CS+,-0.02767587,2.562399,0.2529191,7.13607,359.8162,356.4658,
0,7_2,11_36_53,17.47547,2,0,0,0,1.984235,CS+,-0.02758944,2.562408,0.2528145,7.146182,359.8228,356.4597,
0,7_2,11_36_53,17.48725,2,0,0,0,1.996017,CS+,-0.02742469,2.562433,0.2527887,7.143312,359.8423,356.4473,
0,7_2,11_36_53,17.50048,2,0,0,0,2.009244,CS+,-0.02729714,2.562489,0.2527506,7.135474,359.8394,356.4524,
0,7_2,11_36_53,17.51255,2,0,0,0,2.021317,CS+,-0.02730942,2.562483,0.2527039,7.095086,359.862,356.4377,
0,7_2,11_36_53,17.52408,2,0,0,0,2.032845,CS+,-0.027233,2.562581,0.2526853,7.060658,359.8636,356.4271,
0,7_2,11_36_53,17.53609,2,0,0,0,2.044852,CS+,-0.02712464,2.562665,0.2526679,7.010481,359.8711,356.4036,
